,year,month,decimal,average,average_unc,trend,trend_unc
139,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.4452942948520425,0.0019644408308161837,0.4163857694827932,0.0009831920802501751
140,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.44125921457171235,0.0019644408308161837,0.418423212387114,0.0009831920802501751
141,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.437149331422299,0.00196071073187099,0.42036679578397385,0.0009831920802501751
142,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.4358245792619881,0.00196071073187099,0.4223961835523963,0.0009831920802501751
143,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.43730181695117193,0.0019573579131063387,0.424401385614033,0.0009831920802501751
144,0.2622022120425379,0.31512784001981725,0.2635134036228309,0.4403274820348887,0.0019460162298055655,0.42629904382782585,0.0009831920802501751
145,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.4444151702164526,0.0019418484654995516,0.42845238590856366,0.0009831920802501751
146,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.4492450868849628,0.0019474431242586323,0.430754669841521,0.0009831920802501751
147,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.4547398164823974,0.0019525475998371025,0.4330925291794106,0.0009831920802501751
148,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.4607323849022176,0.0019571657275727025,0.43538723445182814,0.0009852793832020252
149,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.4661752270993291,0.0019800948116095256,0.43750094437728776,0.0009873036607440076
150,0.26614532371118854,0.31512784001981725,0.2635134036228309,0.4692641165816017,0.00201240366689154,0.439464402289457,0.0009892652997721763
151,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.4687485762324056,0.002002544677450465,0.44154886787297665,0.000991164672194993
152,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.46494868288866825,0.001968266769031595,0.44350855951279133,0.000993002135315298
153,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.46069594370506056,0.0019789985308698906,0.4451667475248481,0.0010034373792489864
154,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.45891133528973477,0.00198256287556172,0.4467626653031745,0.0010135368490807055
155,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.4598049777185131,0.0019789985308698906,0.448194678838213,0.0010233104865346842
156,0.2622022120425379,0.31512784001981725,0.2635134036228309,0.4624326427427828,0.0019789985308698906,0.4496850121865139,0.0010327675422360525
157,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.4660521220825899,0.0019789985308698906,0.45122427186324826,0.001034027544586199
158,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.47022710966548065,0.0019824315176626465,0.4526221274086226,0.0010352301139789593
159,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.47506567765970825,0.0019824315176626465,0.45397647368273114,0.001036375450343202
160,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.4804756540229655,0.0019860479787945895,0.4553242736917975,0.001037463743230827
161,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.4855505177878756,0.0019894251682332767,0.4568252401082935,0.0010461293295162288
162,0.26614532371118854,0.31512784001981725,0.2635134036228309,0.4882351493422414,0.0020202103850836925,0.45829682657640125,0.0010486984878975076
163,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.48704357527121017,0.0020189925751519042,0.4598431594032905,0.0010507658142023353
164,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.4824132216629073,0.002017917426640828,0.46138557828767457,0.0010523342660045847
165,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.4775586118162958,0.0019837301190396804,0.46300432957088955,0.0010534060716797925
166,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.4754328290538315,0.001986004270630595,0.46453931754620764,0.0010539827463624015
167,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.4760903662179645,0.001988843303326128,0.4658773880977062,0.0010540651027051134
168,0.2622022120425379,0.31512784001981725,0.2635134036228309,0.47858951110412873,0.0019881593944595533,0.4672219310054912,0.0010536532566196458
