,year,month,monthly_anomaly,monthly_anomaly_unc,dt
0,1964.5,6.5,-0.03604166666666666,0.08985833333333335,1965.0416666666667
1,1964.5833333333333,6.5,-0.03513333333333333,0.08973333333333335,1965.125
2,1964.6666666666667,6.5,-0.03539166666666667,0.08921666666666667,1965.2083333333333
3,1964.75,6.5,-0.026799999999999997,0.089725,1965.2916666666667
4,1964.8333333333333,6.5,-0.022549999999999997,0.08948333333333333,1965.375
5,1964.9166666666667,6.5,-0.01955,0.08975833333333334,1965.4583333333333
6,1965.0,6.5,-0.018791666666666665,0.08998333333333333,1965.5416666666667
7,1965.0833333333333,6.5,-0.016741666666666665,0.09000000000000001,1965.625
8,1965.1666666666667,6.5,-0.01788333333333333,0.09005833333333334,1965.7083333333333
9,1965.25,6.5,-0.016208333333333335,0.08991666666666667,1965.7916666666667
10,1965.3333333333333,6.5,-0.016874999999999998,0.0898,1965.875
11,1965.4166666666667,6.5,-0.015075000000000002,0.08954166666666667,1965.9583333333333
12,1965.5,6.5,-0.021416666666666664,0.089675,1966.0416666666667
13,1965.5833333333333,6.5,-0.021158333333333335,0.08964166666666668,1966.125
14,1965.6666666666667,6.5,-0.02795833333333334,0.08993333333333335,1966.2083333333333
15,1965.75,6.5,-0.032216666666666664,0.08983333333333335,1966.2916666666667
16,1965.8333333333333,6.5,-0.034699999999999995,0.08929166666666667,1966.375
17,1965.9166666666667,6.5,-0.0379,0.08928333333333335,1966.4583333333333
18,1966.0,6.5,-0.04251666666666667,0.08868333333333332,1966.5416666666667
19,1966.0833333333333,6.5,-0.04356666666666666,0.08849166666666668,1966.625
20,1966.1666666666667,6.5,-0.04325833333333333,0.08798333333333333,1966.7083333333333
21,1966.25,6.5,-0.043925,0.0884,1966.7916666666667
22,1966.3333333333333,6.5,-0.043291666666666666,0.08800833333333333,1966.875
23,1966.4166666666667,6.5,-0.042475,0.08765,1966.9583333333333
24,1966.5,6.5,-0.039275,0.08731666666666668,1967.0416666666667
25,1966.5833333333333,6.5,-0.04854166666666667,0.08735000000000002,1967.125
26,1966.6666666666667,6.5,-0.057591666666666666,0.0875,1967.2083333333333
27,1966.75,6.5,-0.06005,0.08775833333333335,1967.2916666666667
28,1966.8333333333333,6.5,-0.0616,0.0873,1967.375
29,1966.9166666666667,6.5,-0.06105833333333333,0.08710000000000001,1967.4583333333333
30,1967.0,6.5,-0.060474999999999994,0.08675000000000001,1967.5416666666667
31,1967.0833333333333,6.5,-0.06001666666666667,0.08700833333333334,1967.625
32,1967.1666666666667,6.5,-0.055799999999999995,0.08713333333333334,1967.7083333333333
33,1967.25,6.5,-0.056233333333333343,0.08685000000000001,1967.7916666666667
34,1967.3333333333333,6.5,-0.057050000000000003,0.08655,1967.875
35,1967.4166666666667,6.5,-0.06084166666666667,0.08622500000000001,1967.9583333333333
36,1967.5,6.5,-0.061825000000000005,0.08606666666666668,1968.0416666666667
37,1967.5833333333333,6.5,-0.06051666666666667,0.08598333333333334,1968.125
38,1967.6666666666667,6.5,-0.06180833333333333,0.08569166666666668,1968.2083333333333
39,1967.75,6.5,-0.05536666666666667,0.08575833333333334,1968.2916666666667
40,1967.8333333333333,6.5,-0.04859166666666667,0.08540833333333334,1968.375
